student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student773_Prompt11_1.0,2,1,0,2,0,1,0,0,8,1,0,8,0,3
student773_Prompt4_1.0,0,1,0,3,0,0,1,2,11,1,1,3,1,0
student773_Prompt6_1.0,0,1,0,2,0,0,0,0,6,0,0,3,0,0
student773_Integration3_1.0,1,0,1,1,0,0,0,2,4,0,0,4,0,1
student773_Prompt10_1.0,0,0,0,2,1,0,1,0,3,0,0,3,0,0
student774_Capstone_0.9,10,0,4,7,0,0,1,1,21,0,0,7,0,3
student774_Prompt7_1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
student774_Prompt2_1.0,0,1,0,2,0,0,0,1,11,0,1,1,0,0
student774_Prompt9_1.0,0,0,0,3,0,0,0,0,12,0,0,5,0,0
student774_Prompt3_1.0,1,0,1,1,0,0,0,2,8,0,0,0,0,0
student774_Prompt8_1.0,1,1,1,3,1,0,0,1,7,1,0,4,0,3
student774_Prompt4_1.0,0,1,0,1,0,0,1,3,17,1,1,2,2,0
student774_Prompt10_1.0,0,1,2,4,1,0,1,0,7,0,0,8,1,0
student774_Integration3_1.0,0,0,0,1,0,0,1,0,5,0,0,0,0,1
student775_Capstone_1.0,2,0,0,1,0,0,0,0,2,0,0,1,0,0
student775_Prompt7_1.0,1,1,0,1,0,0,0,0,3,0,0,3,0,0
student775_Prompt2_1.0,3,0,1,4,0,0,1,5,15,1,1,12,0,1
student775_Prompt5_1.0,1,0,1,1,0,0,1,0,6,0,0,6,0,1
student775_Prompt9_1.0,0,1,0,3,0,0,0,0,4,0,0,4,0,0
student775_Prompt3_1.0,0,0,0,3,0,1,2,0,8,0,1,5,0,0
student775_Prompt8_1.0,0,0,0,1,1,0,0,1,4,1,0,4,1,1
student775_Prompt4_1.0,0,0,0,4,0,0,2,4,10,0,1,10,3,1
student775_Integration3_1.0,0,0,0,5,0,0,1,0,9,2,0,4,0,2
student776_Capstone_1.0,4,0,0,1,0,0,0,0,7,0,0,5,0,0
student776_Prompt7_1.0,3,0,0,4,0,0,0,0,8,0,0,8,0,0
student776_Prompt9_1.0,1,2,0,3,0,0,0,0,9,0,0,5,0,0
student776_Prompt3_1.0,0,0,0,0,0,1,0,0,4,0,0,1,0,0
student776_Prompt8_1.0,1,0,0,0,1,1,0,0,3,1,0,3,0,1
student776_Prompt2_1.0,0,0,0,1,0,0,0,1,4,0,0,3,0,0
student776_Prompt6_1.0,0,0,0,2,0,0,0,0,5,1,0,4,0,1
student776_Integration3_0.9,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student776_Prompt10_1.0,1,0,0,2,1,0,0,0,7,0,0,6,0,2
student777_Prompt9_1.0,0,2,1,4,1,0,0,1,6,1,0,5,0,2
student777_Prompt5_0.9,1,1,0,2,0,0,0,2,8,0,0,2,1,0
student777_Prompt7_1.0,3,0,0,4,0,0,0,1,17,1,0,11,0,1
student777_Prompt3_1.0,0,0,1,0,0,1,0,1,6,0,0,6,0,0
student777_Prompt8_1.0,0,0,0,1,0,0,0,0,4,0,0,1,0,0
student777_Prompt4_0.8,0,0,0,1,0,0,0,0,4,0,0,1,0,0
student777_Integration3_0.9,0,1,2,8,0,0,2,0,16,2,0,7,0,2
student778_Capstone_1.0,4,0,4,5,0,0,0,0,7,1,1,6,0,1
student778_Prompt7_1.0,3,1,1,5,0,0,0,0,13,0,0,11,1,1
student778_Prompt5_0.5,1,1,1,1,0,0,0,0,6,0,0,3,1,0
student778_Prompt9_1.0,1,2,1,2,0,0,2,0,6,0,0,9,0,0
student778_Prompt3_1.0,0,0,0,1,0,1,1,0,8,0,0,3,0,0
student778_Prompt2_1.0,0,1,0,1,0,0,1,4,5,0,0,4,0,0
student778_Prompt6_1.0,3,1,3,4,1,0,0,2,13,1,0,6,1,1
student778_Integration3_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student778_Prompt10_1.0,0,0,0,6,1,0,0,0,4,0,0,4,1,2
student779_Capstone_1.0,2,0,1,5,2,0,1,0,9,0,1,3,2,1
student779_Prompt7_1.0,1,0,0,4,0,0,0,0,11,0,0,2,0,0
student779_Prompt2_0.5,0,1,0,2,0,0,0,1,6,0,1,1,0,0
student779_Prompt9_1.0,0,0,0,3,2,0,2,0,7,2,0,6,0,3
student779_Integration3_0.6,2,1,2,4,0,0,0,0,16,1,0,3,0,1
student779_Prompt11_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student779_Prompt8_1.0,1,1,0,4,0,0,1,2,9,0,0,3,1,1
student779_Prompt4_0.5,0,0,0,1,0,1,1,0,5,0,1,2,0,0
student779_Prompt6_1.0,0,0,0,1,0,0,1,0,4,0,0,0,0,0
student780_Capstone_0.9,2,0,1,2,0,0,0,1,8,0,1,4,1,0
student780_Prompt7_1.0,1,1,0,3,0,0,0,0,6,0,0,5,0,1
student780_Prompt9_1.0,0,1,1,2,0,0,0,0,4,0,0,3,0,0
student780_Prompt3_1.0,0,0,0,0,0,1,0,0,4,0,0,1,0,0
student780_Prompt11_1.0,2,0,0,3,0,0,0,0,8,1,2,5,0,3
student780_Prompt6_1.0,1,0,0,1,0,0,0,0,3,0,0,1,0,0
student780_Prompt8_1.0,0,0,0,3,1,0,0,2,4,2,0,3,0,3
student780_Prompt5_1.0,0,1,1,2,0,0,0,0,5,0,0,2,0,0
student780_Prompt4_1.0,1,0,0,0,0,0,0,3,8,0,0,1,1,0
student780_Prompt2_1.0,3,0,2,4,0,0,0,4,11,1,1,4,0,1
student780_Prompt10_1.0,0,0,1,5,1,0,0,0,5,0,1,3,1,0
student780_Integration3_0.9,0,0,0,3,0,0,0,0,6,1,0,3,0,1
student781_Capstone_0.8,3,0,4,8,1,0,1,2,13,0,2,7,1,0
student781_Prompt7_1.0,1,0,0,3,0,0,0,0,8,0,0,2,0,0
student781_Prompt2_0.5,0,1,0,2,0,0,0,1,5,0,1,1,0,0
student781_Prompt5_1.0,0,1,0,4,0,0,0,3,9,0,2,5,3,0
student781_Prompt9_1.0,0,0,1,3,0,0,0,2,4,1,0,3,0,2
student781_Prompt3_1.0,1,0,0,0,0,0,0,0,4,0,0,3,0,0
student781_Prompt8_1.0,1,0,0,2,1,0,1,0,6,0,0,4,0,0
student781_Prompt4_1.0,0,0,0,1,0,1,1,0,9,0,0,1,0,0
student781_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student781_Integration3_1.0,1,0,2,4,0,0,0,1,15,1,0,5,0,2
student782_Capstone_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student782_Prompt7_1.0,1,2,1,3,2,0,1,0,9,0,0,4,0,0
student782_Prompt5_1.0,0,1,0,2,0,0,0,1,5,0,1,4,3,1
student782_Prompt9_1.0,0,0,0,1,0,0,0,0,3,0,0,3,0,0
student782_Prompt3_1.0,0,1,1,0,1,0,0,0,4,0,0,3,0,0
student782_Prompt11_1.0,0,0,0,1,0,0,1,0,4,0,0,0,0,0
student782_Prompt4_1.0,0,0,0,1,0,0,0,0,4,0,0,1,0,0
student782_Prompt6_1.0,0,0,0,1,0,0,0,1,5,0,0,5,0,0
student782_Integration3_1.0,0,1,1,4,0,0,1,2,9,1,0,4,0,1
student783_Capstone_0.9,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student783_Prompt8_1.0,0,0,0,2,0,0,0,2,5,1,0,1,0,1
student783_Prompt2_1.0,1,0,1,2,0,0,0,2,7,0,0,0,0,0
student783_Prompt5_1.0,1,0,1,4,0,0,2,1,11,1,1,3,3,0
student783_Prompt9_1.0,0,1,1,1,0,0,0,0,6,0,0,2,0,0
student783_Integration3_1.0,0,1,0,2,0,0,0,0,10,2,0,2,0,1
student783_Prompt4_1.0,0,0,0,0,0,0,0,2,4,0,0,1,0,0
student783_Prompt10_0.5,0,0,1,2,1,0,0,0,3,0,0,1,1,0
student784_Capstone_1.0,7,0,2,4,0,0,0,1,9,1,1,5,0,3
student784_Prompt7_1.0,2,0,0,4,0,0,1,2,11,0,0,7,0,1
student784_Prompt2_1.0,3,0,1,8,1,0,2,1,18,1,0,9,0,1
student784_Prompt5_1.0,2,1,2,3,0,0,0,0,6,0,0,6,0,0
student784_Prompt9_1.0,1,1,2,2,0,0,0,0,3,0,0,6,1,1
student784_Prompt3_1.0,0,0,0,1,1,2,0,0,3,0,0,6,0,0
student784_Prompt8_1.0,0,1,0,2,1,0,0,1,4,2,0,3,0,1
student784_Prompt4_1.0,2,0,0,3,0,0,1,2,8,0,0,6,1,0
student784_Prompt6_1.0,0,0,0,2,0,0,1,0,4,0,0,5,0,0
student784_Integration3_1.0,0,0,0,4,0,1,0,1,8,1,1,7,2,2
student784_Prompt10_1.0,0,0,1,4,1,0,0,0,3,0,0,5,2,0
student785_Capstone_1.0,2,0,1,1,0,0,0,0,6,0,0,2,0,0
student785_Prompt7_1.0,1,1,0,2,0,0,0,0,4,0,0,2,0,0
student785_Prompt2_1.0,1,0,1,5,1,0,0,2,6,0,0,1,0,0
student785_Prompt5_1.0,0,4,2,2,1,0,1,3,13,0,0,3,0,0
student785_Prompt9_1.0,4,1,2,2,1,0,1,0,12,0,1,6,0,3
student785_Prompt3_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student785_Prompt11_1.0,2,0,1,1,0,0,0,0,6,0,0,2,0,0
student785_Prompt4_1.0,2,0,1,2,0,0,0,1,6,0,0,3,1,0
student785_Prompt10_1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
student785_Integration3_1.0,1,0,0,9,0,0,0,0,11,3,1,9,0,5
student786_Capstone_0.9,2,0,1,2,1,0,0,0,7,0,0,5,0,1
student786_Prompt8_1.0,2,0,0,3,0,0,1,0,7,0,0,5,0,2
student786_Prompt5_1.0,0,0,0,1,0,0,0,2,5,0,2,2,2,0
student786_Prompt4_1.0,0,0,1,1,0,0,0,0,4,0,0,0,0,0
student786_Integration3_0.8,0,1,1,4,0,0,1,1,11,0,0,3,1,2
student786_Prompt2_1.0,0,1,0,1,0,0,0,2,8,0,1,4,0,0
student786_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student786_Prompt10_1.0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
student787_Prompt7_1.0,1,1,0,2,0,0,0,0,5,0,0,2,0,0
student787_Prompt2_1.0,1,0,1,1,0,0,1,3,7,0,0,5,0,0
student787_Prompt5_1.0,2,1,1,3,0,0,0,1,10,0,0,3,1,0
student787_Prompt9_1.0,0,1,1,2,0,0,0,0,4,0,0,3,0,1
student787_Prompt3_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student787_Prompt4_1.0,0,0,0,0,0,1,0,0,5,0,0,2,0,0
student787_Prompt6_1.0,1,0,1,2,0,0,0,0,4,0,0,4,0,0
student787_Integration3_0.9,0,1,2,5,0,0,0,0,11,0,0,2,3,2
student787_Prompt10_1.0,0,0,0,3,1,0,1,0,4,0,0,2,3,0
student788_Capstone_1.0,2,1,2,1,1,0,0,0,6,0,0,2,0,0
student788_Prompt7_1.0,2,0,0,2,0,0,1,0,5,0,0,3,0,0
student788_Prompt2_1.0,1,0,1,1,0,0,0,2,3,0,0,0,0,0
student788_Prompt5_1.0,0,1,1,1,0,0,0,0,5,0,0,4,1,0
student788_Prompt9_1.0,0,0,0,3,0,0,0,0,5,0,0,4,0,0
student788_Prompt3_1.0,0,0,0,2,0,2,1,0,4,0,0,2,0,0
student788_Prompt8_1.0,0,1,0,2,1,0,0,1,6,1,0,4,2,1
student788_Prompt4_1.0,1,0,0,1,0,0,0,2,6,0,0,2,1,0
student788_Prompt6_1.0,0,0,0,1,0,0,0,0,3,0,0,4,0,0
student788_Integration3_1.0,0,0,1,4,0,0,0,2,11,1,0,5,0,3
student788_Prompt10_1.0,0,1,1,3,1,0,0,0,5,0,0,2,1,0
student789_Capstone_1.0,7,0,6,9,0,1,3,1,14,0,0,10,0,3
student789_Prompt7_1.0,2,0,0,2,0,0,0,0,6,0,0,4,0,0
student789_Prompt5_1.0,1,0,2,1,0,0,0,0,9,0,0,4,0,0
student789_Prompt9_1.0,0,1,1,1,0,0,0,0,3,0,0,2,0,0
student789_Prompt3_1.0,0,0,0,0,0,1,0,0,4,0,0,3,0,0
student789_Prompt11_1.0,2,0,0,2,0,0,0,0,7,0,1,5,0,2
student789_Prompt8_1.0,0,1,0,0,1,0,0,2,5,1,0,3,0,2
student789_Prompt4_1.0,1,0,0,1,0,0,0,1,8,0,0,4,1,0
student789_Prompt6_1.0,0,0,0,1,0,0,0,0,4,0,0,4,0,0
student789_Integration3_1.0,0,0,0,6,0,0,0,0,10,2,0,6,0,2
student789_Prompt10_1.0,0,0,0,6,2,0,1,0,6,0,0,6,3,1
student790_Capstone_1.0,2,0,1,2,0,0,0,0,6,0,0,3,0,0
student790_Prompt7_1.0,2,0,0,5,0,0,0,0,5,0,0,5,0,0
student790_Prompt5_1.0,1,0,2,1,0,0,1,0,12,0,0,5,0,1
student790_Prompt9_1.0,0,2,1,3,0,0,1,0,8,0,0,7,0,0
student790_Prompt3_1.0,0,0,0,0,0,1,0,0,4,0,0,1,0,0
student790_Prompt6_1.0,0,0,0,3,0,0,0,0,7,1,0,6,0,2
student790_Integration3_0.9,0,0,0,0,0,0,0,1,7,0,0,1,0,1
student790_Prompt10_1.0,0,0,0,3,1,0,1,0,4,0,0,4,2,0
student791_Prompt7_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student791_Prompt2_1.0,2,3,3,6,2,0,3,3,15,0,0,7,1,0
student791_Prompt5_1.0,0,1,2,2,0,0,0,0,6,0,0,3,0,0
student791_Prompt8_1.0,2,2,1,5,2,0,0,1,12,1,1,8,1,4
student791_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student791_Prompt4_1.0,3,0,0,5,0,2,2,2,11,0,0,11,1,0
student791_Prompt6_1.0,1,0,0,3,0,0,0,0,6,1,0,3,0,1
student791_Integration3_1.0,1,0,2,4,1,0,0,0,7,1,0,2,0,1
student791_Prompt10_1.0,0,0,2,2,1,0,0,0,5,0,0,1,1,0
student792_Capstone_0.9,4,1,2,4,1,0,0,0,8,1,1,6,0,2
student792_Prompt7_1.0,4,2,1,3,1,0,1,0,13,0,0,5,0,0
student792_Prompt5_1.0,2,0,0,3,0,0,0,0,6,0,0,4,0,0
student792_Prompt9_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student792_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student792_Prompt2_1.0,1,1,0,3,0,0,0,1,10,0,1,6,0,0
student792_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student792_Integration3_0.9,0,3,4,6,1,0,1,0,18,2,2,7,0,2
student792_Prompt10_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student793_Prompt9_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student793_Prompt5_1.0,1,1,0,0,0,0,1,2,9,0,0,1,1,2
student793_Prompt7_1.0,2,1,2,6,2,0,0,1,9,1,2,10,3,4
student793_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student793_Prompt8_1.0,1,1,0,2,0,0,0,0,5,0,0,4,0,1
student793_Prompt4_1.0,0,0,0,3,0,2,1,0,9,1,0,5,0,0
student793_Integration3_0.9,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student794_Capstone_1.0,5,0,1,6,1,0,1,0,16,0,0,9,3,3
student794_Prompt7_1.0,1,0,0,2,0,0,0,3,6,0,1,4,0,0
student794_Prompt9_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student794_Prompt3_1.0,2,0,1,4,0,2,2,1,8,0,0,5,0,0
student794_Prompt8_1.0,2,1,0,5,1,0,1,1,10,1,0,4,1,1
student794_Prompt2_1.0,0,1,0,5,1,0,0,2,13,0,0,3,0,0
student794_Prompt10_1.0,0,2,1,2,0,0,1,0,5,0,0,4,0,0
student794_Prompt1_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student794_Integration3_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student794_Prompt6_1.0,1,1,2,9,0,0,2,0,12,2,0,10,0,3
student795_Capstone_1.0,4,0,1,2,0,0,0,0,8,0,0,3,0,0
student795_Prompt7_1.0,2,1,0,1,1,0,0,1,7,1,0,3,0,1
student795_Prompt5_1.0,1,1,2,3,0,0,2,0,10,0,0,5,0,0
student795_Prompt9_1.0,0,2,1,2,0,0,0,0,5,0,0,5,0,0
student795_Prompt3_1.0,0,0,0,1,0,1,0,0,7,0,0,4,0,0
student795_Prompt11_1.0,3,1,1,1,0,1,0,0,5,0,0,3,0,2
student795_Prompt4_1.0,0,0,0,1,0,0,0,1,5,0,1,5,1,0
student795_Prompt10_1.0,0,0,0,2,0,0,0,0,6,0,0,3,0,0
student795_Integration3_1.0,0,1,0,4,0,0,1,0,10,0,0,5,0,0
student796_Prompt8_1.0,1,0,0,1,0,0,0,0,2,0,0,1,0,0
student796_Prompt5_1.0,2,2,0,2,0,0,0,4,12,0,0,4,2,0
student796_Prompt9_1.0,0,0,0,3,1,0,1,1,7,1,0,3,0,2
student796_Prompt3_1.0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
student796_Prompt11_1.0,0,0,1,2,1,0,0,0,8,0,0,3,1,1
student796_Prompt2_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student796_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student796_Integration3_1.0,0,3,6,10,1,0,1,3,25,2,0,8,4,6
student796_Prompt10_1.0,0,1,0,1,0,0,0,0,7,0,0,2,0,0
student797_Capstone_1.0,8,0,4,3,0,0,0,1,25,0,0,7,0,0
student797_Prompt9_1.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
student797_Prompt5_1.0,0,1,0,2,0,0,0,2,9,1,0,2,0,0
student797_Prompt4_1.0,0,0,0,1,0,0,1,0,4,0,0,0,0,0
student797_Prompt3_1.0,0,0,1,0,0,1,0,0,3,0,0,1,0,0
student797_Prompt2_1.0,1,1,1,9,1,0,2,2,18,0,0,9,0,1
student797_Prompt6_1.0,0,1,0,2,0,1,1,0,8,0,0,3,0,0
student797_Prompt10_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student798_Prompt7_1.0,2,0,0,6,0,0,1,2,11,0,0,10,0,0
student798_Prompt5_1.0,0,0,2,4,0,0,0,0,10,0,0,6,1,1
student798_Prompt9_1.0,0,2,1,3,0,0,2,0,5,0,0,8,0,0
student798_Prompt3_1.0,1,0,0,1,0,2,0,0,8,0,0,6,0,0
student798_Prompt2_1.0,2,1,2,3,0,0,1,1,8,0,1,4,0,0
student798_Prompt6_1.0,0,0,0,1,0,0,0,0,3,0,0,4,0,0
student798_Integration3_1.0,0,1,1,3,0,0,1,5,17,0,1,8,2,2
student798_Prompt10_1.0,0,0,0,4,1,0,1,0,6,0,0,4,2,2
student799_Capstone_0.9,6,0,2,2,0,0,1,1,13,0,1,2,0,2
student799_Prompt7_1.0,1,1,0,5,0,0,0,0,8,0,0,6,1,0
student799_Prompt2_1.0,2,1,0,4,0,0,1,1,10,0,0,4,0,0
student799_Prompt5_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student799_Prompt9_1.0,0,1,1,2,0,0,0,0,5,0,0,3,0,0
student799_Prompt3_1.0,1,0,1,4,1,0,1,1,7,0,0,2,0,0
student799_Prompt11_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student799_Prompt4_1.0,1,0,0,1,0,0,0,2,5,0,0,1,1,0
student799_Prompt6_1.0,1,0,0,1,0,0,0,0,3,0,0,1,0,0
student799_Integration3_1.0,0,2,5,5,0,0,2,1,16,0,2,7,3,2
student799_Prompt10_1.0,0,0,1,3,1,0,0,0,3,0,0,1,1,0
student800_Prompt9_1.0,1,2,1,1,1,0,0,0,6,0,0,4,0,0
student800_Prompt5_1.0,1,1,1,0,0,0,0,0,5,0,0,6,1,0
student800_Prompt4_1.0,0,0,0,2,0,0,1,1,6,0,0,5,1,0
student800_Prompt3_1.0,0,0,0,3,0,2,1,0,4,0,0,4,0,0
student800_Prompt11_1.0,2,1,0,0,0,0,0,0,6,0,2,3,0,2
student800_Prompt2_1.0,0,2,2,6,2,0,0,3,8,0,1,5,0,2
student800_Prompt6_1.0,2,0,1,2,0,0,0,0,7,0,0,3,0,0
student800_Integration3_1.0,0,0,0,3,0,0,0,0,6,1,0,3,0,1
student800_Prompt10_1.0,1,1,2,5,3,0,0,0,5,0,0,5,2,0
student801_Capstone_1.0,6,0,3,6,0,2,1,1,10,0,1,8,1,4
student801_Prompt7_1.0,1,0,0,3,0,0,0,0,6,0,0,4,0,0
student801_Prompt2_1.0,1,0,2,6,1,0,0,2,15,0,0,1,0,0
student801_Prompt5_1.0,1,0,1,3,0,0,0,0,4,0,0,3,0,0
student801_Prompt9_1.0,0,1,0,2,0,0,0,0,5,0,0,3,0,0
student801_Prompt3_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student801_Prompt4_1.0,1,0,0,2,0,0,1,3,7,0,0,1,1,0
student801_Prompt6_1.0,0,0,0,0,0,0,0,1,4,0,0,1,0,0
student801_Integration3_1.0,0,0,2,7,0,2,1,1,9,0,1,3,3,0
student802_Prompt8_0.8,1,0,0,1,0,0,0,0,7,0,0,2,0,0
student802_Prompt2_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student802_Prompt5_1.0,0,1,0,1,0,0,0,0,6,1,0,2,0,0
student802_Prompt9_1.0,0,0,0,1,1,0,0,0,6,1,0,3,0,1
student802_Integration3_1.0,0,0,1,4,0,0,1,0,10,0,0,3,0,2
student802_Prompt11_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student802_Prompt4_1.0,1,0,0,2,0,1,1,2,12,1,0,4,1,1
student802_Prompt6_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student802_Prompt10_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student803_Prompt9_1.0,0,0,0,1,0,0,0,0,5,0,0,1,0,0
student803_Prompt2_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student803_Prompt5_1.0,0,1,0,1,0,0,0,2,7,0,1,1,1,0
student803_Prompt7_1.0,3,0,0,2,0,0,0,0,11,0,0,4,0,0
student803_Prompt3_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student803_Prompt8_1.0,0,0,0,1,1,0,0,1,3,1,0,3,1,2
student803_Prompt4_1.0,0,0,0,1,0,1,0,0,8,1,1,4,0,0
student803_Prompt6_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student803_Integration3_0.9,0,5,2,3,1,1,1,2,16,1,1,5,1,1
student803_Prompt10_1.0,0,1,2,3,1,0,0,0,7,0,0,4,1,0
student804_Capstone_1.0,6,0,2,5,0,0,0,0,11,0,2,7,0,2
student804_Prompt7_1.0,1,1,0,1,0,0,0,0,5,0,0,1,0,0
student804_Prompt2_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student804_Prompt5_1.0,0,1,1,2,0,0,0,0,5,0,0,2,0,0
student804_Prompt9_1.0,0,1,1,2,0,0,0,0,6,0,0,3,0,0
student804_Prompt3_1.0,0,0,0,0,0,1,0,0,4,0,0,1,0,0
student804_Prompt11_1.0,0,0,0,1,0,0,1,0,5,0,0,0,0,0
student804_Prompt8_1.0,0,0,0,2,1,0,0,1,4,1,0,1,0,1
student804_Prompt4_1.0,1,1,0,0,0,0,0,2,6,0,1,1,1,0
student804_Prompt6_1.0,2,0,0,2,0,0,1,0,6,0,0,1,0,0
student804_Prompt10_1.0,0,0,1,3,1,0,0,0,4,0,0,1,1,0
student805_Capstone_1.0,3,0,1,3,0,1,1,0,7,0,1,6,0,3
student805_Prompt7_1.0,0,0,0,1,0,0,0,0,4,0,0,1,0,0
student805_Prompt2_1.0,0,0,0,2,1,0,0,1,4,0,0,0,0,0
student805_Prompt5_1.0,1,0,1,1,0,0,0,3,8,0,2,7,2,1
student805_Prompt9_1.0,0,1,1,4,0,0,0,0,8,0,0,7,0,0
student805_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student805_Prompt11_1.0,0,0,0,1,0,0,0,0,4,0,0,1,0,0
student805_Prompt8_1.0,1,1,0,3,0,0,1,1,5,2,0,6,1,4
student805_Prompt4_1.0,0,0,0,1,0,1,0,0,7,1,0,2,0,0
student805_Prompt6_1.0,1,1,0,2,0,0,0,0,4,0,0,1,0,0
student805_Prompt10_1.0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
student806_Capstone_1.0,13,1,3,5,0,0,4,4,21,1,1,12,0,2
student806_Prompt7_1.0,2,0,0,2,0,0,0,0,6,0,0,3,0,0
student806_Prompt2_1.0,2,0,1,4,0,0,0,4,11,0,0,2,1,0
student806_Prompt5_1.0,0,0,1,1,0,0,0,2,4,0,2,3,3,0
student806_Prompt9_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student806_Integration3_1.0,0,2,2,7,0,0,2,0,14,1,0,8,1,2
student806_Prompt8_1.0,1,0,0,2,0,0,0,1,11,0,0,3,0,0
student806_Prompt4_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student806_Prompt6_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student806_Prompt10_1.0,1,1,2,4,1,0,0,0,9,0,0,3,1,0
student807_Capstone_1.0,7,0,1,2,0,0,0,1,12,0,0,5,0,2
student807_Prompt7_1.0,5,0,0,3,0,0,0,1,11,0,0,5,0,0
student807_Prompt5_1.0,0,1,0,3,0,0,1,2,9,0,1,6,1,0
student807_Prompt9_1.0,0,2,0,5,2,0,2,1,6,2,0,9,0,3
student807_Prompt3_1.0,1,0,1,2,0,2,1,0,8,0,0,1,0,0
student807_Prompt11_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student807_Prompt2_1.0,0,2,1,5,2,0,0,0,8,0,0,1,0,0
student807_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student807_Integration3_1.0,1,1,5,3,0,0,1,0,20,0,0,6,0,3
student807_Prompt10_1.0,1,0,1,4,2,0,2,0,5,0,0,2,3,0
student808_Capstone_1.0,2,1,2,5,2,0,0,0,11,2,0,5,1,2
student808_Prompt8_1.0,1,0,1,3,3,0,0,2,12,1,0,5,0,1
student808_Prompt9_1.0,2,0,1,2,0,0,0,0,10,0,0,3,0,0
student808_Prompt3_1.0,0,0,0,1,0,1,0,0,5,0,0,3,0,0
student808_Prompt2_1.0,0,1,1,3,0,0,0,4,11,0,1,2,0,0
student808_Prompt6_1.0,1,0,0,8,0,0,0,1,16,2,1,9,2,2
student808_Integration3_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student809_Prompt9_1.0,0,1,1,1,1,0,0,1,8,1,0,3,0,0
student809_Prompt7_1.0,1,0,0,2,0,0,0,0,7,0,0,2,0,0
student809_Prompt3_1.0,2,0,2,2,0,0,0,0,12,0,0,2,2,0
student809_Prompt8_0.0,3,0,0,2,0,0,0,0,8,0,0,4,0,1
student809_Prompt2_1.0,1,1,0,2,0,0,1,0,9,0,0,2,0,0
student809_Prompt6_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student809_Integration3_0.8,0,0,0,5,0,0,0,0,8,2,0,5,0,2
student809_Prompt10_1.0,0,0,0,1,0,0,1,0,4,0,0,0,0,0
student810_Capstone_1.0,6,0,1,3,0,0,1,0,12,0,0,2,0,2
student810_Prompt7_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student810_Prompt5_1.0,1,1,0,2,0,0,1,0,7,0,0,0,1,0
