source,target,value
12|9,100|,1.0
12|9,18|12,1.0
18|22.18,40|18.22.18,1.0
18|22.18,8|18.22,0.1724137931034483
39|21,21|,1.0
18|40.18.9.12,100|,0.625
18|40.18.9.12,21|18,0.375
40|18.8,18|40.18.8,0.0611353711790393
18|40.18.13,100|,0.625
18|40.18.13,14|18.40,0.375
18|40.18.13,13|18,1.0
40|18.22.8,18|40.18.22.8,0.3484848484848485
18|40.18.22.18,8|,1.0
27|18.0,1|27,0.5416666666666666
27|18.0,18|27,0.4583333333333333
15|18,100|,0.16417910447761194
15|18,13|15,0.5079365079365079
15|18,18|15,1.0
18|40.18.2.30,100|,1.0
6|14,30|6.14,1.0
18|40.18.27,14|18.40,0.27419354838709675
18|40.18.27,1|18,0.20967741935483872
18|40.18.27,100|,0.5161290322580645
14|18,22|14,0.08333333333333333
14|18,30|14,0.034375
14|18,5|14.18,1.0
14|18,20|14,0.2634920634920635
14|18,2|14,0.4375
14|18,25|14,0.40569395017793597
14|18,18|14.18,0.5426829268292683
14|18,1|14,0.07723577235772358
14|18,100|,0.13414634146341464
14|18,6|14,0.196875
14|18,11|,0.03492063492063492
14|18,12|14.18,0.5625
14|18,28|14,0.31343283582089554
14|18,8|14,0.16260162601626016
14|18,29|14,0.11746031746031746
14|18,21|14,0.23492063492063492
24|,13|,0.024509803921568627
24|,11|,0.011764705882352941
24|,1|,0.020588235294117647
24|,18|24,1.0
24|,15|,0.010784313725490196
24|,40|24,1.0
24|,33|,0.00980392156862745
1|18.36,27|1,1.0
14|1.27,100|,1.0
36|18,18|36,1.0
40|6,6|40,1.0
37|28,28|37,1.0
18|38,100|,1.0
20|,14|,0.033093525179856115
20|,36|20,1.0
20|,37|20,1.0
20|,100|,0.1237410071942446
20|,21|20,0.5
20|,18|20,1.0
20|,29|20,0.47619047619047616
37|12,12|,1.0
28|12,9|28,1.0
28|12,9|28.12,1.0
28|12,36|28,0.2537313432835821
21|14,20|21.14,1.0
21|14,29|21,0.21875
37|13,13|,1.0
7|,40|7,1.0
7|,100|,0.12229102167182662
7|,14|7,1.0
7|,34|7,1.0
7|,39|7,1.0
7|,18|7,1.0
7|,36|7,1.0
7|,10|7,0.03115264797507788
29|,36|29,1.0
29|,21|29,0.32786885245901637
29|,20|29,0.4188034188034188
29|,100|,0.3646322378716745
29|,14|29,0.74
29|,18|29,1.0
18|40.18.9.18,21|18,1.0
18|9.18,40|18.9.18,1.0
18|27,40|18.27,1.0
18|27,14|18,0.11578947368421053
18|27,36|18,0.11578947368421053
40|18.5.36,18|40.18.5.36,1.0
14|,22|14,0.3695652173913043
14|,5|,0.15690376569037656
14|,27|,0.018218623481781375
14|,30|14,1.0
14|,12|,0.19385796545105566
14|,20|14,0.17708333333333334
14|,9|,0.03262955854126679
14|,2|14,0.10416666666666667
14|,13|14,0.01904761904761905
14|,10|,0.0326530612244898
14|,25|14,0.71900826446281
14|,15|14,0.02095238095238095
14|,40|14,1.0
14|,1|14,0.5
14|,0|,0.011133603238866396
14|,7|14,0.45454545454545453
14|,100|,0.24693877551020407
14|,6|14,1.0
14|,11|,0.02610441767068273
14|,24|,0.02040816326530612
14|,28|14,0.5851063829787234
14|,32|,0.125
14|,34|14,0.8846153846153846
14|,37|14,1.0
14|,8|14,0.1891891891891892
14|,18|14,0.30612244897959184
14|,36|14,0.026530612244897958
14|,29|14,1.0
14|,21|14,0.21875
23|32,18|23,0.23076923076923078
23|32,33|23,0.7692307692307693
13|18,15|13.18,0.3333333333333333
13|18,100|,0.03009259259259259
13|18,14|13,0.046296296296296294
